doc_number,token,freq,max_freq,n,N,log_factor,poids
5,current,1,1,1,6,0.8450980400142568,0.8450980400142568
5,datasets,1,1,3,6,0.47712125471966244,0.47712125471966244
5,deep,1,1,1,6,0.8450980400142568,0.8450980400142568
5,discrepancy,1,1,1,6,0.8450980400142568,0.8450980400142568
5,documents,1,1,3,6,0.47712125471966244,0.47712125471966244
5,effective,1,1,1,6,0.8450980400142568,0.8450980400142568
5,enable,1,1,1,6,0.8450980400142568,0.8450980400142568
5,enhance,1,1,1,6,0.8450980400142568,0.8450980400142568
5,experiment,1,1,2,6,0.6020599913279624,0.6020599913279624
5,fine,1,1,3,6,0.47712125471966244,0.47712125471966244
5,first,1,1,3,6,0.47712125471966244,0.47712125471966244
5,focus,1,1,1,6,0.8450980400142568,0.8450980400142568
5,format,1,1,1,6,0.8450980400142568,0.8450980400142568
5,fulfill,1,1,1,6,0.8450980400142568,0.8450980400142568
5,gap,1,1,1,6,0.8450980400142568,0.8450980400142568
5,generalized,1,1,1,6,0.8450980400142568,0.8450980400142568
5,generation,1,1,2,6,0.6020599913279624,0.6020599913279624
5,generative,1,1,2,6,0.6020599913279624,0.6020599913279624
5,given,1,1,2,6,0.6020599913279624,0.6020599913279624
5,grained,1,1,1,6,0.8450980400142568,0.8450980400142568
5,grammar,1,1,1,6,0.8450980400142568,0.8450980400142568
5,graph,1,1,1,6,0.8450980400142568,0.8450980400142568
5,history,1,1,1,6,0.8450980400142568,0.8450980400142568
5,including,1,1,1,6,0.8450980400142568,0.8450980400142568
5,information,1,1,3,6,0.47712125471966244,0.47712125471966244
5,inputs,1,1,1,6,0.8450980400142568,0.8450980400142568
5,instruction,1,1,2,6,0.6020599913279624,0.6020599913279624
5,integrating,1,1,1,6,0.8450980400142568,0.8450980400142568
5,interaction,1,1,1,6,0.8450980400142568,0.8450980400142568
5,interactions,1,1,1,6,0.8450980400142568,0.8450980400142568
5,interactive,1,1,1,6,0.8450980400142568,0.8450980400142568
5,introduce,1,1,2,6,0.6020599913279624,0.6020599913279624
5,involves,1,1,1,6,0.8450980400142568,0.8450980400142568
5,language,1,1,6,6,0.3010299956639812,0.3010299956639812
5,large,1,1,6,6,0.3010299956639812,0.3010299956639812
5,learning,1,1,1,6,0.8450980400142568,0.8450980400142568
5,level,1,1,1,6,0.8450980400142568,0.8450980400142568
5,leveraging,1,1,1,6,0.8450980400142568,0.8450980400142568
5,link,1,1,1,6,0.8450980400142568,0.8450980400142568
5,llm,1,1,5,6,0.3424226808222063,0.3424226808222063
5,llms,1,1,4,6,0.3979400086720376,0.3979400086720376
5,methodology,1,1,1,6,0.8450980400142568,0.8450980400142568
5,modeling,1,1,2,6,0.6020599913279624,0.6020599913279624
5,models,1,1,6,6,0.3010299956639812,0.3010299956639812
5,modern,1,1,1,6,0.8450980400142568,0.8450980400142568
5,moreover,1,1,1,6,0.8450980400142568,0.8450980400142568
5,natural,1,1,2,6,0.6020599913279624,0.6020599913279624
5,need,1,1,2,6,0.6020599913279624,0.6020599913279624
5,neglecting,1,1,1,6,0.8450980400142568,0.8450980400142568
5,node,1,1,1,6,0.8450980400142568,0.8450980400142568
5,novel,1,1,2,6,0.6020599913279624,0.6020599913279624
5,objective,1,1,1,6,0.8450980400142568,0.8450980400142568
5,offers,1,1,1,6,0.8450980400142568,0.8450980400142568
5,overlooking,1,1,1,6,0.8450980400142568,0.8450980400142568
5,paper,1,1,4,6,0.3979400086720376,0.3979400086720376
5,paradigm,1,1,1,6,0.8450980400142568,0.8450980400142568
5,power,1,1,3,6,0.47712125471966244,0.47712125471966244
5,pre,1,1,1,6,0.8450980400142568,0.8450980400142568
5,prediction,1,1,1,6,0.8450980400142568,0.8450980400142568
5,prioritize,1,1,1,6,0.8450980400142568,0.8450980400142568
5,process,1,1,4,6,0.3979400086720376,0.3979400086720376
5,produce,1,1,1,6,0.8450980400142568,0.8450980400142568
5,propose,1,1,5,6,0.3424226808222063,0.3424226808222063
5,queries,1,1,2,6,0.6020599913279624,0.6020599913279624
5,ranker,1,1,2,6,0.6020599913279624,0.6020599913279624
5,recent,1,1,4,6,0.3979400086720376,0.3979400086720376
5,representation,1,1,1,6,0.8450980400142568,0.8450980400142568
5,results,1,1,4,6,0.3979400086720376,0.3979400086720376
5,rules,1,1,1,6,0.8450980400142568,0.8450980400142568
5,seamlessly,1,1,1,6,0.8450980400142568,0.8450980400142568
5,search,1,1,3,6,0.47712125471966244,0.47712125471966244
5,self,1,1,1,6,0.8450980400142568,0.8450980400142568
5,semantic,1,1,1,6,0.8450980400142568,0.8450980400142568
5,sequential,1,1,2,6,0.6020599913279624,0.6020599913279624
5,series,1,1,1,6,0.8450980400142568,0.8450980400142568
5,session,1,1,1,6,0.8450980400142568,0.8450980400142568
5,set,1,1,3,6,0.47712125471966244,0.47712125471966244
5,sgr,1,1,1,6,0.8450980400142568,0.8450980400142568
5,st,1,1,1,6,0.8450980400142568,0.8450980400142568
5,strategies,1,1,3,6,0.47712125471966244,0.47712125471966244
5,structural,1,1,1,6,0.8450980400142568,0.8450980400142568
5,structure,1,1,1,6,0.8450980400142568,0.8450980400142568
5,structures,1,1,1,6,0.8450980400142568,0.8450980400142568
5,superiority,1,1,1,6,0.8450980400142568,0.8450980400142568
5,supervised,1,1,2,6,0.6020599913279624,0.6020599913279624
5,symbolic,1,1,1,6,0.8450980400142568,0.8450980400142568
5,take,1,1,3,6,0.47712125471966244,0.47712125471966244
5,task,1,1,5,6,0.3424226808222063,0.3424226808222063
5,tasks,1,1,5,6,0.3424226808222063,0.3424226808222063
5,text,1,1,3,6,0.47712125471966244,0.47712125471966244
5,textual,1,1,1,6,0.8450980400142568,0.8450980400142568
5,tiangong,1,1,1,6,0.8450980400142568,0.8450980400142568
5,topological,1,1,1,6,0.8450980400142568,0.8450980400142568
5,traditional,1,1,1,6,0.8450980400142568,0.8450980400142568
5,trained,1,1,1,6,0.8450980400142568,0.8450980400142568
5,two,1,1,1,6,0.8450980400142568,0.8450980400142568
5,typically,1,1,1,6,0.8450980400142568,0.8450980400142568
5,understanding,1,1,1,6,0.8450980400142568,0.8450980400142568
5,use,1,1,5,6,0.3424226808222063,0.3424226808222063
5,user,1,1,4,6,0.3979400086720376,0.3979400086720376
5,using,1,1,5,6,0.3424226808222063,0.3424226808222063
5,within,1,1,1,6,0.8450980400142568,0.8450980400142568
5,word,1,1,2,6,0.6020599913279624,0.6020599913279624
6,1,1,1,1,6,0.8450980400142568,0.8450980400142568
6,3.5,1,1,1,6,0.8450980400142568,0.8450980400142568
6,alpaca,1,1,1,6,0.8450980400142568,0.8450980400142568
6,author,1,1,1,6,0.8450980400142568,0.8450980400142568
6,based,1,1,6,6,0.3010299956639812,0.3010299956639812
6,books,1,1,1,6,0.8450980400142568,0.8450980400142568
6,captivate,1,1,1,6,0.8450980400142568,0.8450980400142568
6,cast,1,1,1,6,0.8450980400142568,0.8450980400142568
6,combination,1,1,1,6,0.8450980400142568,0.8450980400142568
6,comparable,1,1,1,6,0.8450980400142568,0.8450980400142568
6,compared,1,1,1,6,0.8450980400142568,0.8450980400142568
6,comprising,1,1,1,6,0.8450980400142568,0.8450980400142568
6,concise,1,1,1,6,0.8450980400142568,0.8450980400142568
6,conduct,1,1,1,6,0.8450980400142568,0.8450980400142568
6,considering,1,1,1,6,0.8450980400142568,0.8450980400142568
6,consisting,1,1,1,6,0.8450980400142568,0.8450980400142568
6,consuming,1,1,1,6,0.8450980400142568,0.8450980400142568
6,data,1,1,1,6,0.8450980400142568,0.8450980400142568
6,dataset,1,1,4,6,0.3979400086720376,0.3979400086720376
6,demonstrated,1,1,1,6,0.8450980400142568,0.8450980400142568
6,description,1,1,1,6,0.8450980400142568,0.8450980400142568
6,descriptions,1,1,1,6,0.8450980400142568,0.8450980400142568
6,detailed,1,1,1,6,0.8450980400142568,0.8450980400142568
6,directors,1,1,1,6,0.8450980400142568,0.8450980400142568
6,emerged,1,1,1,6,0.8450980400142568,0.8450980400142568
6,essential,1,1,1,6,0.8450980400142568,0.8450980400142568
6,evaluation,1,1,2,6,0.6020599913279624,0.6020599913279624
6,exhibits,1,1,1,6,0.8450980400142568,0.8450980400142568
6,explored,1,1,1,6,0.8450980400142568,0.8450980400142568
6,features,1,1,1,6,0.8450980400142568,0.8450980400142568
6,generate,1,1,3,6,0.47712125471966244,0.47712125471966244
6,generated,1,1,2,6,0.6020599913279624,0.6020599913279624
6,generation,1,1,2,6,0.6020599913279624,0.6020599913279624
6,goodreads,1,1,1,6,0.8450980400142568,0.8450980400142568
6,gpt,1,1,2,6,0.6020599913279624,0.6020599913279624
6,hits,1,1,1,6,0.8450980400142568,0.8450980400142568
6,inconsistencies,1,1,1,6,0.8450980400142568,0.8450980400142568
6,informative,1,1,1,6,0.8450980400142568,0.8450980400142568
6,item,1,1,2,6,0.6020599913279624,0.6020599913279624
6,items,1,1,1,6,0.8450980400142568,0.8450980400142568
6,language,1,1,6,6,0.3010299956639812,0.3010299956639812
6,large,1,1,6,6,0.3010299956639812,0.3010299956639812
6,like,1,1,1,6,0.8450980400142568,0.8450980400142568
6,llm,1,1,5,6,0.3424226808222063,0.3424226808222063
6,llms,1,1,4,6,0.3979400086720376,0.3979400086720376
6,manual,1,1,1,6,0.8450980400142568,0.8450980400142568
6,metrics,1,1,2,6,0.6020599913279624,0.6020599913279624
6,ml,1,1,1,6,0.8450980400142568,0.8450980400142568
6,models,1,1,6,6,0.3010299956639812,0.3010299956639812
6,movie,1,1,1,6,0.8450980400142568,0.8450980400142568
6,movielens,1,1,1,6,0.8450980400142568,0.8450980400142568
6,mrr,1,1,2,6,0.6020599913279624,0.6020599913279624
6,multiple,1,1,3,6,0.47712125471966244,0.47712125471966244
6,names,1,1,1,6,0.8450980400142568,0.8450980400142568
6,natural,1,1,2,6,0.6020599913279624,0.6020599913279624
6,ndcg,1,1,4,6,0.3979400086720376,0.3979400086720376
6,obtained,1,1,1,6,0.8450980400142568,0.8450980400142568
6,ones,1,1,1,6,0.8450980400142568,0.8450980400142568
6,open,1,1,2,6,0.6020599913279624,0.6020599913279624
6,paper,1,1,4,6,0.3979400086720376,0.3979400086720376
6,pivotal,1,1,1,6,0.8450980400142568,0.8450980400142568
6,plays,1,1,1,6,0.8450980400142568,0.8450980400142568
6,potential,1,1,1,6,0.8450980400142568,0.8450980400142568
6,powerful,1,1,1,6,0.8450980400142568,0.8450980400142568
6,processing,1,1,1,6,0.8450980400142568,0.8450980400142568
6,promise,1,1,1,6,0.8450980400142568,0.8450980400142568
6,prompted,1,1,1,6,0.8450980400142568,0.8450980400142568
6,prompting,1,1,3,6,0.47712125471966244,0.47712125471966244
6,providing,1,1,1,6,0.8450980400142568,0.8450980400142568
6,publisher,1,1,1,6,0.8450980400142568,0.8450980400142568
6,recent,1,1,4,6,0.3979400086720376,0.3979400086720376
6,recommendation,1,1,2,6,0.6020599913279624,0.6020599913279624
6,results,1,1,4,6,0.3979400086720376,0.3979400086720376
6,role,1,1,1,6,0.8450980400142568,0.8450980400142568
6,scraped,1,1,1,6,0.8450980400142568,0.8450980400142568
6,scraping,1,1,1,6,0.8450980400142568,0.8450980400142568
6,shot,1,1,2,6,0.6020599913279624,0.6020599913279624
6,significant,1,1,1,6,0.8450980400142568,0.8450980400142568
6,source,1,1,1,6,0.8450980400142568,0.8450980400142568
6,sourced,1,1,2,6,0.6020599913279624,0.6020599913279624
6,study,1,1,1,6,0.8450980400142568,0.8450980400142568
6,subsequently,1,1,1,6,0.8450980400142568,0.8450980400142568
6,summaries,1,1,1,6,0.8450980400142568,0.8450980400142568
6,susceptible,1,1,1,6,0.8450980400142568,0.8450980400142568
6,systems,1,1,2,6,0.6020599913279624,0.6020599913279624
6,tasks,1,1,5,6,0.3424226808222063,0.3424226808222063
6,techniques,1,1,3,6,0.47712125471966244,0.47712125471966244
6,time,1,1,3,6,0.47712125471966244,0.47712125471966244
6,titles,1,1,1,6,0.8450980400142568,0.8450980400142568
6,tools,1,1,1,6,0.8450980400142568,0.8450980400142568
6,top,1,1,2,6,0.6020599913279624,0.6020599913279624
6,traditionally,1,1,1,6,0.8450980400142568,0.8450980400142568
6,use,1,1,5,6,0.3424226808222063,0.3424226808222063
6,used,1,1,3,6,0.47712125471966244,0.47712125471966244
6,using,1,1,5,6,0.3424226808222063,0.3424226808222063
6,viewers,1,1,1,6,0.8450980400142568,0.8450980400142568
6,web,1,1,1,6,0.8450980400142568,0.8450980400142568
6,years,1,1,1,6,0.8450980400142568,0.8450980400142568
