Token,Fréquence du terme,Fréquence max,Nombre de documents dans la collection,Nombre de documents contenant le terme,log10,Poids du terme (TF-IDF)
llm-based,1,7,6,3,0.47712125471966244,0.06816017924566606
llms,2,7,6,4,0.3979400086720376,0.11369714533486788
man,1,7,6,1,0.8450980400142568,0.1207282914306081
metrics.,1,7,6,2,0.6020599913279624,0.08600857018970891
ml,1,7,6,1,0.8450980400142568,0.1207282914306081
model,1,7,6,5,0.3424226808222063,0.048917525831743754
moviel,1,7,6,1,0.8450980400142568,0.1207282914306081
movy,3,7,6,1,0.8450980400142568,0.36218487429182433
"mrr,",1,7,6,1,0.8450980400142568,0.1207282914306081
multipl,1,7,6,3,0.47712125471966244,0.06816017924566606
nam,3,7,6,1,0.8450980400142568,0.36218487429182433
nat,1,7,6,2,0.6020599913279624,0.08600857018970891
ndcg,1,7,6,1,0.8450980400142568,0.1207282914306081
obtain,2,7,6,1,0.8450980400142568,0.2414565828612162
on,1,7,6,1,0.8450980400142568,0.1207282914306081
op,1,7,6,1,0.8450980400142568,0.1207282914306081
open-sourced,1,7,6,2,0.6020599913279624,0.08600857018970891
"paper,",1,7,6,4,0.3979400086720376,0.05684857266743394
pivot,1,7,6,1,0.8450980400142568,0.1207282914306081
play,1,7,6,1,0.8450980400142568,0.1207282914306081
pot,1,7,6,2,0.6020599913279624,0.08600857018970891
pow,1,7,6,3,0.47712125471966244,0.06816017924566606
process,1,7,6,2,0.6020599913279624,0.08600857018970891
"promise,",1,7,6,1,0.8450980400142568,0.1207282914306081
prompt,2,7,6,4,0.3979400086720376,0.11369714533486788
provid,1,7,6,1,0.8450980400142568,0.1207282914306081
publ,1,7,6,1,0.8450980400142568,0.1207282914306081
rec,1,7,6,3,0.47712125471966244,0.06816017924566606
recommend,1,7,6,2,0.6020599913279624,0.08600857018970891
result,2,7,6,4,0.3979400086720376,0.11369714533486788
rol,1,7,6,1,0.8450980400142568,0.1207282914306081
scraped,1,7,6,1,0.8450980400142568,0.1207282914306081
scraping,1,7,6,1,0.8450980400142568,0.1207282914306081
sign,1,7,6,4,0.3979400086720376,0.05684857266743394
sourc,1,7,6,1,0.8450980400142568,0.1207282914306081
"study,",1,7,6,1,0.8450980400142568,0.1207282914306081
"subsequently,",1,7,6,1,0.8450980400142568,0.1207282914306081
sum,1,7,6,1,0.8450980400142568,0.1207282914306081
suscept,1,7,6,1,0.8450980400142568,0.1207282914306081
systems.,1,7,6,1,0.8450980400142568,0.1207282914306081
tasks.,1,7,6,2,0.6020599913279624,0.08600857018970891
"techniques,",1,7,6,1,0.8450980400142568,0.1207282914306081
time-consuming,1,7,6,1,0.8450980400142568,0.1207282914306081
titl,1,7,6,1,0.8450980400142568,0.1207282914306081
tool,1,7,6,1,0.8450980400142568,0.1207282914306081
top,1,7,6,1,0.8450980400142568,0.1207282914306081
"traditionally,",1,7,6,1,0.8450980400142568,0.1207282914306081
us,3,7,6,6,0.3010299956639812,0.12901285528456335
view,1,7,6,1,0.8450980400142568,0.1207282914306081
web,1,7,6,1,0.8450980400142568,0.1207282914306081
web-scraped,1,7,6,1,0.8450980400142568,0.1207282914306081
"years,",1,7,6,1,0.8450980400142568,0.1207282914306081
